,0,1,2,3,4,5,6,7,8,9,10
4223,21528985,2020/12/15,29178,0,0,0,0,0,0,0,0
4224,21528985,2020/12/16,19152,0,0,0,0,0,0,0,0
4225,21528985,2020/12/17,3654,0,0,0,0,0,0,0,0
4226,21528985,2020/12/18,28692,0,0,0,0,0,0,0,0
4227,21528985,2020/12/19,26628,0,0,0,0,0,0,0,0
4228,21528985,2020/12/20,32532,0,0,0,0,0,0,0,0
4229,21528985,2020/12/21,10842,0,0,0,0,0,0,0,0
4230,21951968,2020/12/15,15498,4,0,4,0,0,0,1,0
4231,21951968,2020/12/16,13026,10,224,16,0,0,0,0,0
4232,21951968,2020/12/17,14046,10,258,16,0,0,0,0,0
4233,21951968,2020/12/18,12162,2,0,2,0,0,0,0,0
4234,21951968,2020/12/19,14430,4,68,4,0,0,0,0,0
4235,21951968,2020/12/20,15978,8,140,13,0,0,0,0,0
4236,21951968,2020/12/21,8658,0,0,0,0,0,0,0,0
4237,21951968,2020/12/22,14220,4,18,8,0,0,0,0,0
4238,21951968,2020/12/23,10428,1,0,2,0,0,0,0,0
4239,21951968,2020/12/24,11964,2,17,2,0,0,0,1,0
4240,21951968,2020/12/25,11916,7,36,8,0,0,0,1,0
4241,21951968,2020/12/26,15606,6,118,9,0,0,0,0,0
4242,21951968,2020/12/27,13422,10,327,22,0,0,0,0,0
4243,21951968,2020/12/28,10170,6,143,12,0,0,0,1,0
4244,21951968,2020/12/29,13524,3,91,3,0,0,0,0,0
4245,21951968,2020/12/30,13992,2,0,2,0,0,0,1,9
4246,21951968,2020/12/31,12612,13,206,41,0,0,0,0,0
4247,21951968,2021/1/1,13932,20,309,27,0,0,0,1,0
4248,21951968,2021/1/2,11004,8,156,13,0,0,0,1,0
4249,0,0,0,0,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0,0,0,0,0
4252,0,0,0,0,0,0,0,0,0,0,0
4253,0,0,0,0,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0,0,0,0,0
4255,0,0,0,0,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,0,0,0,0,0
4258,21951968,2021/1/12,6066,0,0,0,0,0,0,0,0
4259,21951968,2021/1/13,1182,0,0,0,0,0,0,0,0
4260,22029324,2020/12/9,19566,0,0,0,0,0,0,0,0
4261,22029324,2020/12/10,23796,0,0,0,0,0,0,0,0
4262,22029324,2020/12/11,12294,0,0,0,0,0,0,0,0
4263,22029324,2020/12/12,8784,0,0,0,0,0,0,0,0
4264,22029324,2020/12/13,72,0,0,0,0,0,0,0,0
4265,22029324,2020/12/14,19476,0,0,0,0,0,0,0,0
4266,22029324,2020/12/15,12222,0,0,0,0,0,0,0,0
4267,22029324,2020/12/16,12684,0,0,0,0,0,0,0,0
4268,22029324,2020/12/17,13434,0,0,0,0,0,0,0,0
4269,22029324,2020/12/18,2556,0,0,0,0,0,0,0,0
4270,22029324,2020/12/19,14298,0,0,0,0,0,0,0,0
4271,22029324,2020/12/20,12672,0,0,0,0,0,0,0,0
4272,0,0,0,0,0,0,0,0,0,0,0
4273,22029324,2020/12/22,13602,0,0,0,0,0,0,0,0
4274,22029324,2020/12/23,5850,0,0,0,0,0,0,0,0
4275,22029324,2020/12/24,12504,0,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0,0,0,0,0
4277,22029324,2020/12/26,14376,0,0,0,0,0,0,0,0
4278,22029324,2020/12/27,5484,0,0,0,0,0,0,0,0
4279,22029324,2020/12/28,14862,0,0,0,0,0,0,0,0
4280,22029324,2020/12/29,15156,0,0,0,0,0,0,0,0
4281,22029324,2020/12/30,10128,0,0,0,0,0,0,0,0
4282,22029324,2020/12/31,16818,0,0,0,0,0,0,0,0
4283,22029324,2021/1/1,22992,0,0,0,0,0,0,0,0
4284,22029324,2021/1/2,25734,0,0,0,0,0,0,0,0
4285,22029324,2021/1/3,17202,0,0,0,0,0,0,0,0
4286,22029324,2021/1/4,996,0,0,0,0,0,0,0,0
4287,0,0,0,0,0,0,0,0,0,0,0
4288,22029324,2021/1/6,2004,0,0,0,0,0,0,0,0
4289,22029324,2021/1/7,7596,0,0,0,0,0,0,0,0
4290,22055205,2020/12/21,552,0,0,0,0,0,0,0,0
4291,22055205,2020/12/22,30,0,0,0,0,0,0,0,0
4292,22055205,2020/12/23,126,0,0,0,0,0,0,0,0
4293,22055205,2020/12/24,30,0,0,0,0,0,0,0,0
4294,22055205,2020/12/25,30,0,0,0,0,0,0,0,0
4295,22055205,2020/12/26,36,1,10,0,0,0,0,0,0
4296,22055205,2020/12/27,48,0,0,0,0,0,0,0,0
4297,22055205,2020/12/28,42,0,0,0,0,0,0,0,0
4298,22055205,2020/12/29,24,0,0,0,0,0,0,0,0
4299,22055205,2020/12/30,4026,0,0,0,0,0,0,0,0
4300,22055205,2020/12/31,42,0,0,0,0,0,0,0,0
4301,22055205,2021/1/1,54,0,0,0,0,0,0,0,0
4302,22055205,2021/1/2,294,0,0,0,0,0,0,0,0
4303,22055205,2021/1/3,12,0,0,0,0,0,0,0,0
4304,22055205,2021/1/4,54,0,0,0,0,0,0,0,0
4305,22055205,2021/1/5,264,0,0,0,0,0,0,0,0
4306,22055205,2021/1/6,18,0,0,0,0,0,0,0,0
4307,22055205,2021/1/7,96,0,0,0,0,0,0,0,0
4308,22055205,2021/1/8,24,0,0,0,0,0,0,0,0
4309,22055205,2021/1/9,18,0,0,0,0,0,0,0,0
4310,22055205,2021/1/10,12,0,0,0,0,0,0,0,0
4311,22055205,2021/1/11,6,0,0,0,0,0,0,0,0
4312,22055205,2021/1/12,54,0,0,0,0,0,0,0,0
4313,22055205,2021/1/13,36,0,0,0,0,0,0,0,0
4314,22055205,2021/1/14,60,0,0,0,0,0,0,0,0
4315,22055205,2021/1/15,192,0,0,0,0,0,0,0,0
4316,22055205,2021/1/16,12,0,0,0,0,0,0,0,0
4317,22055205,2021/1/17,72,0,0,0,0,0,0,0,0
4318,22055205,2021/1/18,96,0,0,0,0,0,0,0,0
4319,22055205,2021/1/19,510,0,0,0,0,0,0,0,0
4320,22111968,2020/11/4,15468,1,29,1,0,0,0,0,0
4321,22111968,2020/11/5,10248,4,27,14,0,0,0,0,0
4322,22111968,2020/11/6,25998,0,0,0,0,0,0,0,0
4323,22111968,2020/11/7,24288,0,0,0,0,0,0,0,0
4324,22111968,2020/11/8,19944,1,0,1,0,0,0,0,0
4325,22111968,2020/11/9,20070,0,0,0,0,0,0,0,0
4326,22111968,2020/11/10,8850,0,0,0,0,0,0,0,0
4327,22111968,2020/11/11,20844,0,0,0,0,0,0,0,0
4328,22111968,2020/11/12,17808,1,0,1,0,0,0,0,0
4329,22111968,2020/11/13,16848,0,0,0,0,0,0,0,0
4330,22111968,2020/11/14,28068,2,37,2,0,0,0,0,0
4331,22111968,2020/11/15,17100,0,0,0,0,0,0,0,0
4332,22111968,2020/11/16,14934,0,0,0,0,0,0,0,0
4333,22111968,2020/11/17,15300,0,0,0,0,0,0,0,0
4334,22111968,2020/11/18,5742,0,0,0,0,0,0,0,0
4335,22111968,2020/11/19,9384,0,0,0,0,0,0,0,0
4336,22111968,2020/11/20,18396,0,0,0,0,0,0,0,0
4337,22111968,2020/11/21,17376,0,0,0,0,0,0,0,0
4338,22111968,2020/11/22,18090,0,0,0,0,0,0,0,0
4339,22111968,2020/11/23,14016,0,0,0,0,0,0,0,0
4340,22111968,2020/11/24,11346,1,0,2,0,0,0,0,0
4341,22111968,2020/11/25,21540,2,67,3,0,0,0,0,0
4342,22111968,2020/11/26,14238,0,0,0,0,0,0,0,0
4343,22111968,2020/11/27,16710,2,17,1,0,0,0,0,0
4344,22111968,2020/11/28,9588,0,0,0,0,0,0,0,0
4345,22111968,2020/11/29,16014,0,0,0,0,0,0,0,0
4346,22111968,2020/11/30,22008,1,0,1,0,0,0,0,0
4347,22111968,2020/12/1,11478,0,0,0,0,0,0,0,0
4348,22111968,2020/12/2,10308,0,0,0,0,0,0,0,0
4349,22111968,2020/12/3,3234,0,0,0,0,0,0,0,0
4350,22234407,2020/12/23,7488,0,0,0,0,0,0,0,0
4351,0,0,0,0,0,0,0,0,0,0,0
4352,22234407,2020/12/25,7650,2,134,2,0,0,0,0,0
4353,22234407,2020/12/26,6132,0,0,0,0,0,0,0,0
4354,22234407,2020/12/27,15036,1,0,4,0,0,0,0,0
4355,22234407,2020/12/28,14724,0,0,0,0,0,0,0,0
4356,22234407,2020/12/29,3594,0,0,0,0,0,0,0,0
4357,22234407,2020/12/30,8130,1,0,3,0,0,0,0,0
4358,22234407,2020/12/31,7134,0,0,0,0,0,0,0,0
4359,22234407,2021/1/1,8208,0,0,0,0,0,0,0,0
4360,22234407,2021/1/2,7392,2,17,2,0,0,0,0,0
4361,22234407,2021/1/3,5388,0,0,0,0,0,0,0,0
4362,22234407,2021/1/4,7482,1,17,1,0,0,0,0,0
4363,22234407,2021/1/5,8268,1,17,1,0,0,0,0,0
4364,22234407,2021/1/6,4536,0,0,0,0,0,0,0,0
4365,22234407,2021/1/7,2652,0,0,0,0,0,0,0,0
4366,22234407,2021/1/8,7140,1,0,2,0,0,0,0,0
4367,0,0,0,0,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0,0,0,0,0
4369,22234407,2021/1/11,12810,5,149,12,0,0,0,0,0
4370,0,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0,0,0,0,0
4373,22234407,2021/1/15,894,0,0,0,0,0,0,0,0
4374,22234407,2021/1/16,426,1,205,3,0,0,0,0,0
4375,0,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0,0,0,0
4377,22234407,2021/1/19,5154,3,409,25,0,0,0,0,0
4378,0,0,0,0,0,0,0,0,0,0,0
4379,22234407,2021/1/21,4404,2,67,2,0,0,0,0,0
4380,22304680,2020/12/16,11664,0,0,0,0,0,0,0,0
4381,22304680,2020/12/17,21768,0,0,0,0,0,0,0,0
4382,0,0,0,0,0,0,0,0,0,0,0
4383,0,0,0,0,0,0,0,0,0,0,0
4384,22304680,2020/12/20,24756,0,0,0,0,0,0,0,0
4385,22304680,2020/12/21,33618,0,0,0,0,0,0,0,0
4386,22304680,2020/12/22,19836,0,0,0,0,0,0,0,0
4387,22304680,2020/12/23,54,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0,0
4395,22304680,2020/12/31,144,0,0,0,0,0,0,0,0
4396,22304680,2021/1/1,30,0,0,0,0,0,0,0,0
4397,22304680,2021/1/2,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0,0
4408,22304680,2021/1/13,24108,0,0,0,0,0,0,0,0
4409,22304680,2021/1/14,8088,0,0,0,0,0,0,0,0
4410,22472181,2020/12/16,18120,0,0,0,0,0,0,0,0
4411,22472181,2020/12/17,28326,0,0,0,0,0,0,0,0
4412,22472181,2020/12/18,31854,0,0,0,0,0,0,0,0
4413,22472181,2020/12/19,22686,0,0,0,0,0,0,0,0
4414,22472181,2020/12/20,3480,0,0,0,0,0,0,0,0
4415,22472181,2020/12/21,15090,0,0,0,0,0,0,0,0
4416,22472181,2020/12/22,15360,0,0,0,0,0,0,0,0
4417,22472181,2020/12/23,20532,0,0,0,0,0,0,0,0
4418,22472181,2020/12/24,19422,0,0,0,0,0,0,0,0
4419,22472181,2020/12/25,25002,0,0,0,0,0,0,0,0
4420,22472181,2020/12/26,27138,0,0,0,0,0,0,0,0
4421,22472181,2020/12/27,17886,0,0,0,0,0,0,0,0
4422,22472181,2020/12/28,20694,0,0,0,0,0,0,0,0
4423,22472181,2020/12/29,24510,0,0,0,0,0,0,0,0
4424,22472181,2020/12/30,25338,0,0,0,0,0,0,0,0
4425,22472181,2020/12/31,22266,0,0,0,0,0,0,0,0
4426,22472181,2021/1/1,32490,0,0,0,0,0,0,0,0
4427,22472181,2021/1/2,20586,1,8,1,0,0,0,0,0
4428,22472181,2021/1/3,21774,0,0,0,0,0,0,0,0
4429,22472181,2021/1/4,3786,0,0,0,0,0,0,0,0
4430,22472181,2021/1/5,5334,0,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0,0,0,0,0
4436,22472181,2021/1/11,0,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0,0,0,0
4439,22472181,2021/1/14,14268,0,0,0,0,0,0,0,0
4440,22595740,2020/12/3,20094,0,0,0,0,0,0,0,0
4441,22595740,2020/12/4,16806,0,0,0,0,0,0,0,0
4442,22595740,2020/12/5,27120,0,0,0,0,0,0,0,0
4443,22595740,2020/12/6,19782,2,34,2,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,0,0
4448,22595740,2020/12/11,17706,0,0,0,0,0,0,0,0
4449,22595740,2020/12/12,22242,0,0,0,0,0,0,0,0
4450,22595740,2020/12/13,26700,0,0,0,0,0,0,0,0
4451,22595740,2020/12/14,15738,0,0,0,0,0,0,0,0
4452,22595740,2020/12/15,16410,0,0,0,0,0,0,0,0
4453,22595740,2020/12/16,16386,0,0,0,0,0,0,0,0
4454,22595740,2020/12/17,17634,0,0,0,0,0,0,0,0
4455,22595740,2020/12/18,16038,0,0,0,0,0,0,0,0
4456,22595740,2020/12/19,21024,0,0,0,0,0,0,0,0
4457,22595740,2020/12/20,19710,0,0,0,0,0,0,0,0
4458,22595740,2020/12/21,16956,0,0,0,0,0,0,0,0
4459,22595740,2020/12/22,19494,0,0,0,0,0,0,0,0
4460,22595740,2020/12/23,16296,0,0,0,0,0,0,0,0
4461,22595740,2020/12/24,17904,0,0,0,0,0,0,0,0
4462,22595740,2020/12/25,14286,0,0,0,0,0,0,0,0
4463,0,0,0,0,0,0,0,0,0,0,0
4464,22595740,2020/12/27,16578,0,0,0,0,0,0,0,0
4465,22595740,2020/12/28,8604,0,0,0,0,0,0,0,0
4466,22595740,2020/12/29,13788,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0,0,0,0,0
4468,22595740,2020/12/31,21618,0,0,0,0,0,0,0,0
4469,22595740,2021/1/1,8430,0,0,0,0,0,0,0,0
4470,22632859,2020/12/29,13578,0,0,0,0,0,0,0,0
4471,22632859,2020/12/30,2304,0,0,0,0,0,0,0,0
4472,22632859,2020/12/31,16710,1,0,2,0,0,0,0,0
4473,22632859,2021/1/1,83508,0,0,0,0,0,0,0,0
4474,22632859,2021/1/2,10098,0,0,0,0,0,0,0,0
4475,22632859,2021/1/3,10980,0,0,0,0,0,0,0,0
4476,22632859,2021/1/4,11106,0,0,0,0,0,0,0,0
4477,22632859,2021/1/5,13638,0,0,0,0,0,0,0,0
4478,22632859,2021/1/6,15444,0,0,0,0,0,0,0,0
4479,22632859,2021/1/7,11058,0,0,0,0,0,0,0,0
4480,22632859,2021/1/8,11724,0,0,0,0,0,0,0,0
4481,22632859,2021/1/9,17070,0,0,0,0,0,0,1,19
4482,22632859,2021/1/10,9258,0,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0,0,0,0,0
4484,0,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,0,0,0
4487,0,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,0,0,0,0,0
4489,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0,0,0,0,0
4492,22632859,2021/1/20,9774,0,0,0,0,0,0,0,0
4493,22632859,2021/1/16,9828,0,0,0,0,0,0,0,0
4494,22632859,2021/1/17,10212,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0,0,0,0
4496,22632859,2021/1/19,9630,1,9,1,0,0,0,0,0
4497,0,0,0,0,0,0,0,0,0,0,0
4498,22632859,2021/1/21,8466,0,0,0,0,0,0,0,0
4499,22632859,2021/1/22,9474,0,0,0,0,0,0,0,0
4500,22668364,2020/12/5,24522,0,0,0,0,0,0,3,1081
4501,22668364,2020/12/6,24798,7,121.8999996,8,17,5646,1,7,1621
4502,22668364,2020/12/7,23112,0,0,0,0,0,0,3,940
4503,22668364,2020/12/8,22566,1,15,1,0,0,0,7,1757
4504,22668364,2020/12/9,23580,2,0,2,0,0,0,7,1497
4505,22668364,2020/12/10,20826,0,0,0,0,0,0,4,2053
4506,22668364,2020/12/11,21648,2,56,2,0,0,0,3,116
4507,22668364,2020/12/12,21732,3,46,3,16,3052,1,5,758
4508,22668364,2020/12/13,23466,2,58,2,0,0,0,12,2144
4509,22668364,2020/12/14,18492,1,0,1,0,0,0,2,109
4510,22668364,2020/12/15,17892,0,0,0,0,0,0,6,1729
4511,22668364,2020/12/16,18000,1,0,1,0,0,0,2,757
4512,22668364,2020/12/17,13386,0,0,0,0,0,0,1,216
4513,22668364,2020/12/18,12186,0,0,0,0,0,0,0,0
4514,22668364,2020/12/19,15114,1,64,2,0,0,0,5,784
4515,22668364,2020/12/20,21138,1,60,1,0,0,0,2,109
4516,22668364,2020/12/21,24720,3,15,3,0,0,0,2,550
4517,22668364,2020/12/22,17202,0,0,0,0,0,0,0,0
4518,22668364,2020/12/23,21372,0,0,0,0,0,0,0,0
4519,22668364,2020/12/24,19752,4,223,5,24,4481,1,8,2943.699997
4520,22668364,2020/12/25,12882,3,0,5,0,0,0,4,1656
4521,22668364,2020/12/26,9516,3,58,4,0,0,0,3,509
4522,22668364,2020/12/27,24156,1,0,1,0,0,0,3,608
4523,22668364,2020/12/28,21162,1,28,2,0,0,0,3,624
4524,22668364,2020/12/29,22068,0,0,0,0,0,0,1,416
4525,22668364,2020/12/30,22728,1,58,1,0,0,0,3,616
4526,22668364,2020/12/31,23370,4,59,4,0,0,0,3,544
4527,22668364,2021/1/1,25158,3,41,3,0,0,0,5,1672
4528,22668364,2021/1/2,20700,4,116,9,0,0,0,0,0
4529,22668364,2021/1/3,8154,0,0,0,0,0,0,1,1
4530,22782598,2020/12/31,5544,1,29,1,0,0,0,0,0
4531,22782598,2021/1/1,9372,0,0,0,0,0,0,0,0
4532,22782598,2021/1/2,17562,0,0,0,0,0,0,0,0
4533,22782598,2021/1/3,10884,0,0,0,0,0,0,0,0
4534,22782598,2021/1/4,49284,0,0,0,0,0,0,0,0
4535,22782598,2021/1/5,50904,0,0,0,0,0,0,0,0
4536,22782598,2021/1/6,29484,0,0,0,0,0,0,0,0
4537,22782598,2021/1/7,30378,0,0,0,0,0,0,0,0
4538,22782598,2021/1/8,25722,0,0,0,0,0,0,0,0
4539,22782598,2021/1/9,24594,0,0,0,0,0,0,0,0
4540,22782598,2021/1/10,32916,0,0,0,0,0,0,0,0
4541,22782598,2021/1/11,47046,0,0,0,0,0,0,0,0
4542,22782598,2021/1/12,20442,0,0,0,0,0,0,0,0
4543,22782598,2021/1/13,30144,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0,0,0,0,0
4550,22782598,2021/1/20,15258,0,0,0,0,0,0,0,0
4551,22782598,2021/1/14,23346,0,0,0,0,0,0,0,0
4552,22782598,2021/1/15,20592,0,0,0,0,0,0,0,0
4553,22782598,2021/1/16,30516,0,0,0,0,0,0,0,0
4554,22782598,2021/1/17,36186,0,0,0,0,0,0,0,0
4555,22782598,2021/1/18,33588,0,0,0,0,0,0,0,0
4556,22782598,2021/1/19,11604,0,0,0,0,0,0,0,0
4557,0,0,0,0,0,0,0,0,0,0,0
4558,22782598,2021/1/21,21510,0,0,0,0,0,0,0,0
4559,22782598,2021/1/22,32160,1,25,1,0,0,0,0,0
4560,0,0,0,0,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0
4567,0,0,0,0,0,0,0,0,0,0,0
4568,0,0,0,0,0,0,0,0,0,0,0
4569,0,0,0,0,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,0,0,0,0,0
4571,0,0,0,0,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,0,0,0,0,0
4573,0,0,0,0,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0,0,0,0,0
4575,0,0,0,0,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,0,0,0,0,0
4577,0,0,0,0,0,0,0,0,0,0,0
4578,0,0,0,0,0,0,0,0,0,0,0
4579,0,0,0,0,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,0,0,0,0,0
4581,0,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0,0,0,0
4583,0,0,0,0,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,0,0,0,0,0
4585,22799581,2021/1/6,7212,0,0,0,0,0,0,0,0
4586,22799581,2021/1/7,3708,0,0,0,0,0,0,0,0
4587,22799581,2021/1/8,6150,0,0,0,0,0,0,0,0
4588,22799581,2021/1/9,15978,0,0,0,0,0,0,0,0
4589,22799581,2021/1/10,2106,0,0,0,0,0,0,0,0
4590,23373167,2020/10/26,7842,0,0,0,0,0,0,0,0
4591,23373167,2020/10/27,3462,0,0,0,0,0,0,0,0
4592,23373167,2020/10/28,7938,0,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0,0,0,0
4594,23373167,2020/10/30,17880,0,0,0,0,0,0,0,0
4595,23373167,2020/10/31,2352,0,0,0,0,0,0,0,0
4596,23373167,2020/11/1,3150,0,0,0,0,0,0,0,0
4597,23373167,2020/11/2,15126,0,0,0,0,0,0,0,0
4598,23373167,2020/11/3,8232,0,0,0,0,0,0,0,0
4599,23373167,2020/11/4,5334,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0
4601,23373167,2020/11/6,5436,0,0,0,0,0,0,0,0
4602,23373167,2020/11/7,14304,0,0,0,0,0,0,0,0
4603,23373167,2020/11/8,10272,0,0,0,0,0,0,0,0
4604,23373167,2020/11/9,5358,0,0,0,0,0,0,0,0
4605,23373167,2020/11/10,12054,0,0,0,0,0,0,0,0
4606,23373167,2020/11/11,17802,0,0,0,0,0,0,0,0
4607,23373167,2020/11/12,5358,0,0,0,0,0,0,0,0
4608,23373167,2020/11/13,15270,0,0,0,0,0,0,0,0
4609,23373167,2020/11/14,6690,0,0,0,0,0,0,0,0
4610,23373167,2020/11/15,14346,0,0,0,0,0,0,0,0
4611,23373167,2020/11/16,8472,0,0,0,0,0,0,0,0
4612,23373167,2020/11/17,4524,0,0,0,0,0,0,0,0
4613,23373167,2020/11/18,5928,0,0,0,0,0,0,0,0
4614,23373167,2020/11/19,2886,0,0,0,0,0,0,0,0
4615,23373167,2020/11/20,2340,0,0,0,0,0,0,1,20
4616,23373167,2020/11/21,5358,0,0,0,0,0,0,0,0
4617,0,0,0,0,0,0,0,0,0,0,0
4618,23373167,2020/11/23,7926,1,16,1,0,0,0,0,0
4619,23373167,2020/11/24,5070,0,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0
4623,0,0,0,0,0,0,0,0,0,0,0
4624,0,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0,0,0,0
4629,0,0,0,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,0,0,0,0,0
4632,0,0,0,0,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0,0,0,0
4635,0,0,0,0,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,0,0,0,0,0,0
4642,23413713,2020/12/31,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0,0,0,0,0
4645,0,0,0,0,0,0,0,0,0,0,0
4646,0,0,0,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,0,0,0,0
4648,0,0,0,0,0,0,0,0,0,0,0
4649,23413713,2021/1/7,0,0,0,0,0,0,0,0,0
4650,23434509,2020/12/13,3930,0,0,0,0,0,0,0,0
4651,23434509,2020/12/14,20064,0,0,0,0,0,0,0,0
4652,23434509,2020/12/15,12690,0,0,0,0,0,0,0,0
4653,23434509,2020/12/16,696,0,0,0,0,0,0,0,0
4654,23434509,2020/12/17,15432,0,0,0,0,0,0,0,0
4655,23434509,2020/12/18,18576,0,0,0,0,0,0,0,0
4656,23434509,2020/12/19,16050,0,0,0,0,0,0,0,0
4657,23434509,2020/12/20,16848,0,0,0,0,0,0,0,0
4658,23434509,2020/12/21,17748,0,0,0,0,0,0,0,0
4659,23434509,2020/12/22,2160,0,0,0,0,0,0,0,0
4660,23434509,2020/12/23,9078,0,0,0,0,0,0,0,0
4661,23434509,2020/12/24,10986,2,0,6,0,0,0,0,0
4662,23434509,2020/12/25,12246,1,0,0,0,0,0,1,0
4663,23434509,2020/12/26,1902,0,0,0,0,0,0,0,0
4664,23434509,2020/12/27,3270,0,0,0,0,0,0,0,0
4665,23434509,2020/12/28,4668,0,0,0,0,0,0,0,0
4666,23434509,2020/12/29,8214,0,0,0,0,0,0,0,0
4667,23434509,2020/12/30,8070,0,0,0,0,0,0,0,0
4668,23434509,2020/12/31,13050,1,0,1,0,0,0,0,0
4669,23434509,2021/1/1,12270,1,0,1,0,0,0,0,0
4670,0,0,0,0,0,0,0,0,0,0,0
4671,0,0,0,0,0,0,0,0,0,0,0
4672,23434509,2021/1/4,6,0,0,0,0,0,0,0,0
4673,0,0,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0,0,0,0,0
4675,23434509,2021/1/7,22356,0,0,0,0,0,0,0,0
4676,23434509,2021/1/8,6318,0,0,0,0,0,0,0,0
4677,23434509,2021/1/9,0,0,0,0,0,0,0,0,0
4678,23434509,2021/1/10,0,0,0,0,0,0,0,0,0
